year,county,office,district,candidate,party,votes
2002,BREMER,AUDITOR OF STATE,,WRITE IN VOTES,,6.000000
2002,BREMER,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,174.000000
2002,BREMER,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,4061.000000
2002,BREMER,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,114.000000
2002,BREMER,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,4066.000000
2002,BREMER,GOVERNOR,,WRITE IN VOTES,,24.000000
2002,BREMER,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,179.000000
2002,BREMER,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,73.000000
2002,BREMER,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,4124.000000
2002,BREMER,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3649.000000
2002,BREMER,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,96.000000
2002,BREMER,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,5.000000
2002,BREMER,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,4231.000000
2002,BREMER,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,153.000000
2002,BREMER,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,3609.000000
2002,BREMER,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,147.000000
2002,BREMER,SECRETARY OF STATE,,WRITE IN VOTES,,7.000000
2002,BREMER,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,3813.000000
2002,BREMER,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,4006.000000
2002,BREMER,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,181.000000
2002,BREMER,TREASURER OF STATE,,WRITE IN VOTES,,5.000000
2002,BREMER,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,3969.000000
2002,BREMER,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,43.000000
2002,BREMER,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,96.000000
2002,BREMER,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,4307.000000
2002,BREMER,U S SENATE,,WRITE IN VOTES,,11.000000
2002,BUCHANAN,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2243.000000
2002,BUCHANAN,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,103.000000
2002,BUCHANAN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,4801.000000
2002,BUCHANAN,ATTORNEY GENERAL,,WRITE IN VOTES,,2.000000
2002,BUCHANAN,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,436.000000
2002,BUCHANAN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,3155.000000
2002,BUCHANAN,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,3358.000000
2002,BUCHANAN,AUDITOR OF STATE,,WRITE IN VOTES,,3.000000
2002,BUCHANAN,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,101.000000
2002,BUCHANAN,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,2970.000000
2002,BUCHANAN,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,136.000000
2002,BUCHANAN,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,4079.000000
2002,BUCHANAN,GOVERNOR,,WRITE IN VOTES,,3.000000
2002,BUCHANAN,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,125.000000
2002,BUCHANAN,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,75.000000
2002,BUCHANAN,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2978.000000
2002,BUCHANAN,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3759.000000
2002,BUCHANAN,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,108.000000
2002,BUCHANAN,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,2.000000
2002,BUCHANAN,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,4241.000000
2002,BUCHANAN,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,126.000000
2002,BUCHANAN,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2642.000000
2002,BUCHANAN,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,127.000000
2002,BUCHANAN,SECRETARY OF STATE,,WRITE IN VOTES,,5.000000
2002,BUCHANAN,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2794.000000
2002,BUCHANAN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,4100.000000
2002,BUCHANAN,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,145.000000
2002,BUCHANAN,TREASURER OF STATE,,WRITE IN VOTES,,4.000000
2002,BUCHANAN,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2838.000000
2002,BUCHANAN,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,44.000000
2002,BUCHANAN,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,86.000000
2002,BUCHANAN,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,4285.000000
2002,BUCHANAN,U S SENATE,,WRITE IN VOTES,,11.000000
2002,BUENA VISTA,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2336.000000
2002,BUENA VISTA,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,68.000000
2002,BUENA VISTA,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3223.000000
2002,BUENA VISTA,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,BUENA VISTA,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,282.000000
2002,BUENA VISTA,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,3468.000000
2002,BUENA VISTA,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1693.000000
2002,BUENA VISTA,AUDITOR OF STATE,,WRITE IN VOTES,,0.000000
2002,BUENA VISTA,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,56.000000
2002,BUENA VISTA,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,2940.000000
2002,BUENA VISTA,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,63.000000
2002,BUENA VISTA,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,2837.000000
2002,BUENA VISTA,GOVERNOR,,WRITE IN VOTES,,3.000000
2002,BUENA VISTA,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,121.000000
2002,BUENA VISTA,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,54.000000
2002,BUENA VISTA,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,3135.000000
2002,BUENA VISTA,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,2196.000000
2002,BUENA VISTA,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,75.000000
2002,BUENA VISTA,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,0.000000
2002,BUENA VISTA,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,2434.000000
2002,BUENA VISTA,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,73.000000
2002,BUENA VISTA,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2941.000000
2002,BUENA VISTA,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,96.000000
2002,BUENA VISTA,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,BUENA VISTA,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2801.000000
2002,BUENA VISTA,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2689.000000
2002,BUENA VISTA,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,76.000000
2002,BUENA VISTA,TREASURER OF STATE,,WRITE IN VOTES,,1.000000
2002,BUENA VISTA,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2779.000000
2002,BUENA VISTA,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,45.000000
2002,BUENA VISTA,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,53.000000
2002,BUENA VISTA,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,3023.000000
2002,BUENA VISTA,U S SENATE,,WRITE IN VOTES,,0.000000
2002,BUTLER,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2126.000000
2002,BUTLER,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,75.000000
2002,BUTLER,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2599.000000
2002,BUTLER,ATTORNEY GENERAL,,WRITE IN VOTES,,0.000000
2002,BUTLER,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,221.000000
2002,BUTLER,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2730.000000
2002,BUTLER,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1658.000000
2002,BUTLER,AUDITOR OF STATE,,WRITE IN VOTES,,0.000000
2002,BUTLER,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,116.000000
2002,BUTLER,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,2475.000000
2002,BUTLER,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,72.000000
2002,BUTLER,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,2232.000000
2002,BUTLER,GOVERNOR,,WRITE IN VOTES,,14.000000
2002,BUTLER,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,95.000000
2002,BUTLER,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,180.000000
2002,BUTLER,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2558.000000
2002,BUTLER,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1885.000000
2002,BUTLER,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,59.000000
2002,BUTLER,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,1.000000
2002,BUTLER,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,2100.000000
2002,BUTLER,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,68.000000
2002,BUTLER,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2486.000000
2002,BUTLER,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,105.000000
2002,BUTLER,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,BUTLER,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2544.000000
2002,BUTLER,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2056.000000
2002,BUTLER,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,104.000000
2002,BUTLER,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,BUTLER,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2510.000000
2002,BUTLER,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,36.000000
2002,BUTLER,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,59.000000
2002,BUTLER,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,2290.000000
2002,BUTLER,U S SENATE,,WRITE IN VOTES,,11.000000
2002,CALHOUN,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,1364.000000
2002,CALHOUN,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,64.000000
2002,CALHOUN,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2539.000000
2002,CALHOUN,ATTORNEY GENERAL,,WRITE IN VOTES,,4.000000
2002,CALHOUN,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,196.000000
2002,CALHOUN,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2170.000000
2002,CALHOUN,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1434.000000
2002,CALHOUN,AUDITOR OF STATE,,WRITE IN VOTES,,1.000000
2002,CALHOUN,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,53.000000
2002,CALHOUN,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,1843.000000
2002,CALHOUN,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,49.000000
2002,CALHOUN,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,2112.000000
2002,CALHOUN,GOVERNOR,,WRITE IN VOTES,,1.000000
2002,CALHOUN,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,67.000000
2002,CALHOUN,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,58.000000
2002,CALHOUN,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,1913.000000
2002,CALHOUN,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1847.000000
2002,CALHOUN,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,52.000000
2002,CALHOUN,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,1.000000
2002,CALHOUN,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,2003.000000
2002,CALHOUN,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,39.000000
2002,CALHOUN,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,1784.000000
2002,CALHOUN,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,92.000000
2002,CALHOUN,SECRETARY OF STATE,,WRITE IN VOTES,,1.000000
2002,CALHOUN,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,1766.000000
2002,CALHOUN,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2063.000000
2002,CALHOUN,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,69.000000
2002,CALHOUN,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,CALHOUN,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,1911.000000
2002,CALHOUN,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,43.000000
2002,CALHOUN,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,44.000000
2002,CALHOUN,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,2047.000000
2002,CALHOUN,U S SENATE,,WRITE IN VOTES,,3.000000
2002,CARROLL,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2099.000000
2002,CARROLL,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,67.000000
2002,CARROLL,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,5038.000000
2002,CARROLL,ATTORNEY GENERAL,,WRITE IN VOTES,,3.000000
2002,CARROLL,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,336.000000
2002,CARROLL,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,3078.000000
2002,CARROLL,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,3129.000000
2002,CARROLL,AUDITOR OF STATE,,WRITE IN VOTES,,2.000000
2002,CARROLL,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,65.000000
2002,CARROLL,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,3548.000000
2002,CARROLL,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,75.000000
2002,CARROLL,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,3799.000000
2002,CARROLL,GOVERNOR,,WRITE IN VOTES,,4.000000
2002,CARROLL,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,85.000000
2002,CARROLL,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,51.000000
2002,CARROLL,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,3079.000000
2002,CARROLL,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3698.000000
2002,CARROLL,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,87.000000
2002,CARROLL,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,5.000000
2002,CARROLL,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,4183.000000
2002,CARROLL,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,75.000000
2002,CARROLL,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2558.000000
2002,CARROLL,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,119.000000
2002,CARROLL,SECRETARY OF STATE,,WRITE IN VOTES,,4.000000
2002,CARROLL,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2682.000000
2002,CARROLL,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,4174.000000
2002,CARROLL,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,89.000000
2002,CARROLL,TREASURER OF STATE,,WRITE IN VOTES,,2.000000
2002,CARROLL,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,3317.000000
2002,CARROLL,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,61.000000
2002,CARROLL,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,69.000000
2002,CARROLL,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,3992.000000
2002,CARROLL,U S SENATE,,WRITE IN VOTES,,5.000000
2002,CASS,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2529.000000
2002,CASS,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,66.000000
2002,CASS,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,2584.000000
2002,CASS,ATTORNEY GENERAL,,WRITE IN VOTES,,1.000000
2002,CASS,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,259.000000
2002,CASS,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,3115.000000
2002,CASS,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,1571.000000
2002,CASS,AUDITOR OF STATE,,WRITE IN VOTES,,0.000000
2002,CASS,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,38.000000
2002,CASS,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,3084.000000
2002,CASS,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,64.000000
2002,CASS,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,2197.000000
2002,CASS,GOVERNOR,,WRITE IN VOTES,,3.000000
2002,CASS,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,73.000000
2002,CASS,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,45.000000
2002,CASS,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,3067.000000
2002,CASS,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,1897.000000
2002,CASS,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,77.000000
2002,CASS,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,1.000000
2002,CASS,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,2038.000000
2002,CASS,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,51.000000
2002,CASS,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2909.000000
2002,CASS,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,114.000000
2002,CASS,SECRETARY OF STATE,,WRITE IN VOTES,,0.000000
2002,CASS,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2874.000000
2002,CASS,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,2141.000000
2002,CASS,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,71.000000
2002,CASS,TREASURER OF STATE,,WRITE IN VOTES,,0.000000
2002,CASS,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,3044.000000
2002,CASS,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,24.000000
2002,CASS,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,38.000000
2002,CASS,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,2306.000000
2002,CASS,U S SENATE,,WRITE IN VOTES,,2.000000
2002,CEDAR,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,2434.000000
2002,CEDAR,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,109.000000
2002,CEDAR,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,3727.000000
2002,CEDAR,ATTORNEY GENERAL,,WRITE IN VOTES,,3.000000
2002,CEDAR,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,327.000000
2002,CEDAR,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,2947.000000
2002,CEDAR,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,2750.000000
2002,CEDAR,AUDITOR OF STATE,,WRITE IN VOTES,,3.000000
2002,CEDAR,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,101.000000
2002,CEDAR,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,3064.000000
2002,CEDAR,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,94.000000
2002,CEDAR,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,3205.000000
2002,CEDAR,GOVERNOR,,WRITE IN VOTES,,7.000000
2002,CEDAR,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,151.000000
2002,CEDAR,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,79.000000
2002,CEDAR,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,2846.000000
2002,CEDAR,SECRETARY OF AGRICULTURE,,PATTY JUDGE,DEMOCRATIC PARTY,3028.000000
2002,CEDAR,SECRETARY OF AGRICULTURE,,RONALD TIGNER,NOMINATED BY PETITION,103.000000
2002,CEDAR,SECRETARY OF AGRICULTURE,,WRITE IN VOTES,,2.000000
2002,CEDAR,SECRETARY OF STATE,,CHET CULVER,DEMOCRATIC PARTY,3161.000000
2002,CEDAR,SECRETARY OF STATE,,DON ARENZ,IOWA GREEN PARTY,122.000000
2002,CEDAR,SECRETARY OF STATE,,MIKE HARTWIG,REPUBLICAN PARTY,2812.000000
2002,CEDAR,SECRETARY OF STATE,,SYLVIA SANDERS OLSON,LIBERTARIAN PARTY,139.000000
2002,CEDAR,SECRETARY OF STATE,,WRITE IN VOTES,,1.000000
2002,CEDAR,TREASURER OF STATE,,MATT WHITAKER,REPUBLICAN PARTY,2788.000000
2002,CEDAR,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEMOCRATIC PARTY,3249.000000
2002,CEDAR,TREASURER OF STATE,,TIM HIRD,LIBERTARIAN PARTY,127.000000
2002,CEDAR,TREASURER OF STATE,,WRITE IN VOTES,,6.000000
2002,CEDAR,U S SENATE,,GREG GANSKE,REPUBLICAN PARTY,2892.000000
2002,CEDAR,U S SENATE,,RICHARD J MOORE,LIBERTARIAN PARTY,62.000000
2002,CEDAR,U S SENATE,,TIMOTHY A HARTHAN,IOWA GREEN PARTY,77.000000
2002,CEDAR,U S SENATE,,TOM HARKIN,DEMOCRATIC PARTY,3423.000000
2002,CEDAR,U S SENATE,,WRITE IN VOTES,,4.000000
2002,CERRO GORDO,ATTORNEY GENERAL,,DAVE MILLAGE,REPUBLICAN PARTY,5121.000000
2002,CERRO GORDO,ATTORNEY GENERAL,,EDWARD F NOYES,LIBERTARIAN PARTY,279.000000
2002,CERRO GORDO,ATTORNEY GENERAL,,TOM MILLER,DEMOCRATIC PARTY,10605.000000
2002,CERRO GORDO,ATTORNEY GENERAL,,WRITE IN VOTES,,4.000000
2002,CERRO GORDO,AUDITOR OF STATE,,CHRISTY ANN WELTY,LIBERTARIAN PARTY,895.000000
2002,CERRO GORDO,AUDITOR OF STATE,,DAVID A VAUDT,REPUBLICAN PARTY,7002.000000
2002,CERRO GORDO,AUDITOR OF STATE,,PATRICK J DELUHERY,DEMOCRATIC PARTY,7725.000000
2002,CERRO GORDO,AUDITOR OF STATE,,WRITE IN VOTES,,5.000000
2002,CERRO GORDO,GOVERNOR,,CLYDE CLEVELAND AND RICHARD CAMPAGNA,LIBERTARIAN PARTY,188.000000
2002,CERRO GORDO,GOVERNOR,,DOUG GROSS AND DEBI DURHAM,REPUBLICAN PARTY,6439.000000
2002,CERRO GORDO,GOVERNOR,,JAY ROBINSON AND HOLLY JANE HART,IOWA GREEN PARTY,265.000000
2002,CERRO GORDO,GOVERNOR,,TOM VILSACK AND SALLY PEDERSON,DEMOCRATIC PARTY,9354.000000
2002,CERRO GORDO,GOVERNOR,,WRITE IN VOTES,,34.000000
2002,CERRO GORDO,SECRETARY OF AGRICULTURE,,BRIAN RUSSELL DEPEW,IOWA GREEN PARTY,369.000000
2002,CERRO GORDO,SECRETARY OF AGRICULTURE,,FRITZ GROSZKRUGER,LIBERTARIAN PARTY,192.000000
2002,CERRO GORDO,SECRETARY OF AGRICULTURE,,JOHN ASKEW,REPUBLICAN PARTY,6811.000000
