year,county,office,district,candidate,party,votes
2022,WAYNE,TREASURER OF STATE,,WRITE IN,,0.000000
2022,WAYNE,U S SENATE,,CHUCK GRASSLEY,REP,1860.000000
2022,WAYNE,U S SENATE,,MICHAEL FRANKEN,DEM,514.000000
2022,WAYNE,U S SENATE,,WRITE IN,,4.000000
2022,WEBSTER,ATTORNEY GENERAL,,BRENNA BIRD,REP,6662.000000
2022,WEBSTER,ATTORNEY GENERAL,,TOM MILLER,DEM,5252.000000
2022,WEBSTER,ATTORNEY GENERAL,,WRITE IN,,8.000000
2022,WEBSTER,AUDITOR OF STATE,,ROB SAND,DEM,5231.000000
2022,WEBSTER,AUDITOR OF STATE,,TODD HALBUR,REP,6677.000000
2022,WEBSTER,AUDITOR OF STATE,,WRITE IN,,9.000000
2022,WEBSTER,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3774.000000
2022,WEBSTER,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,8028.000000
2022,WEBSTER,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,238.000000
2022,WEBSTER,GOVERNOR,,WRITE IN,,11.000000
2022,WEBSTER,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3632.000000
2022,WEBSTER,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,8256.000000
2022,WEBSTER,SECRETARY OF AGRICULTURE,,WRITE IN,,11.000000
2022,WEBSTER,SECRETARY OF STATE,,JOEL MILLER,DEM,3816.000000
2022,WEBSTER,SECRETARY OF STATE,,PAUL D PATE,REP,8133.000000
2022,WEBSTER,SECRETARY OF STATE,,WRITE IN,,6.000000
2022,WEBSTER,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,5196.000000
2022,WEBSTER,TREASURER OF STATE,,ROBY SMITH,REP,6712.000000
2022,WEBSTER,TREASURER OF STATE,,WRITE IN,,5.000000
2022,WEBSTER,U S SENATE,,CHUCK GRASSLEY,REP,7704.000000
2022,WEBSTER,U S SENATE,,MICHAEL FRANKEN,DEM,4244.000000
2022,WEBSTER,U S SENATE,,WRITE IN,,17.000000
2022,WINNEBAGO,ATTORNEY GENERAL,,BRENNA BIRD,REP,2752.000000
2022,WINNEBAGO,ATTORNEY GENERAL,,TOM MILLER,DEM,1577.000000
2022,WINNEBAGO,ATTORNEY GENERAL,,WRITE IN,,0.000000
2022,WINNEBAGO,AUDITOR OF STATE,,ROB SAND,DEM,1538.000000
2022,WINNEBAGO,AUDITOR OF STATE,,TODD HALBUR,REP,2793.000000
2022,WINNEBAGO,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,WINNEBAGO,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1301.000000
2022,WINNEBAGO,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2991.000000
2022,WINNEBAGO,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,104.000000
2022,WINNEBAGO,GOVERNOR,,WRITE IN,,3.000000
2022,WINNEBAGO,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1305.000000
2022,WINNEBAGO,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,3016.000000
2022,WINNEBAGO,SECRETARY OF AGRICULTURE,,WRITE IN,,3.000000
2022,WINNEBAGO,SECRETARY OF STATE,,JOEL MILLER,DEM,1366.000000
2022,WINNEBAGO,SECRETARY OF STATE,,PAUL D PATE,REP,2993.000000
2022,WINNEBAGO,SECRETARY OF STATE,,WRITE IN,,0.000000
2022,WINNEBAGO,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1732.000000
2022,WINNEBAGO,TREASURER OF STATE,,ROBY SMITH,REP,2610.000000
2022,WINNEBAGO,TREASURER OF STATE,,WRITE IN,,2.000000
2022,WINNEBAGO,U S SENATE,,CHUCK GRASSLEY,REP,2881.000000
2022,WINNEBAGO,U S SENATE,,MICHAEL FRANKEN,DEM,1478.000000
2022,WINNEBAGO,U S SENATE,,WRITE IN,,3.000000
2022,WINNESHIEK,ATTORNEY GENERAL,,BRENNA BIRD,REP,4477.000000
2022,WINNESHIEK,ATTORNEY GENERAL,,TOM MILLER,DEM,5005.000000
2022,WINNESHIEK,ATTORNEY GENERAL,,WRITE IN,,1.000000
2022,WINNESHIEK,AUDITOR OF STATE,,ROB SAND,DEM,5813.000000
2022,WINNESHIEK,AUDITOR OF STATE,,TODD HALBUR,REP,3794.000000
2022,WINNESHIEK,AUDITOR OF STATE,,WRITE IN,,5.000000
2022,WINNESHIEK,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,3974.000000
2022,WINNESHIEK,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,5530.000000
2022,WINNESHIEK,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,171.000000
2022,WINNESHIEK,GOVERNOR,,WRITE IN,,2.000000
2022,WINNESHIEK,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,3702.000000
2022,WINNESHIEK,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,5745.000000
2022,WINNESHIEK,SECRETARY OF AGRICULTURE,,WRITE IN,,7.000000
2022,WINNESHIEK,SECRETARY OF STATE,,JOEL MILLER,DEM,3821.000000
2022,WINNESHIEK,SECRETARY OF STATE,,PAUL D PATE,REP,5697.000000
2022,WINNESHIEK,SECRETARY OF STATE,,WRITE IN,,2.000000
2022,WINNESHIEK,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,4917.000000
2022,WINNESHIEK,TREASURER OF STATE,,ROBY SMITH,REP,4555.000000
2022,WINNESHIEK,TREASURER OF STATE,,WRITE IN,,1.000000
2022,WINNESHIEK,U S SENATE,,CHUCK GRASSLEY,REP,5094.000000
2022,WINNESHIEK,U S SENATE,,MICHAEL FRANKEN,DEM,4477.000000
2022,WINNESHIEK,U S SENATE,,WRITE IN,,15.000000
2022,WOODBURY,ATTORNEY GENERAL,,BRENNA BIRD,REP,16246.000000
2022,WOODBURY,ATTORNEY GENERAL,,TOM MILLER,DEM,11957.000000
2022,WOODBURY,ATTORNEY GENERAL,,WRITE IN,,22.000000
2022,WOODBURY,AUDITOR OF STATE,,ROB SAND,DEM,12280.000000
2022,WOODBURY,AUDITOR OF STATE,,TODD HALBUR,REP,15902.000000
2022,WOODBURY,AUDITOR OF STATE,,WRITE IN,,30.000000
2022,WOODBURY,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,9053.000000
2022,WOODBURY,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,18982.000000
2022,WOODBURY,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,591.000000
2022,WOODBURY,GOVERNOR,,WRITE IN,,30.000000
2022,WOODBURY,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,9337.000000
2022,WOODBURY,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,18754.000000
2022,WOODBURY,SECRETARY OF AGRICULTURE,,WRITE IN,,24.000000
2022,WOODBURY,SECRETARY OF STATE,,JOEL MILLER,DEM,9780.000000
2022,WOODBURY,SECRETARY OF STATE,,PAUL D PATE,REP,18491.000000
2022,WOODBURY,SECRETARY OF STATE,,WRITE IN,,24.000000
2022,WOODBURY,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,11511.000000
2022,WOODBURY,TREASURER OF STATE,,ROBY SMITH,REP,16656.000000
2022,WOODBURY,TREASURER OF STATE,,WRITE IN,,24.000000
2022,WOODBURY,U S SENATE,,CHUCK GRASSLEY,REP,18161.000000
2022,WOODBURY,U S SENATE,,MICHAEL FRANKEN,DEM,10409.000000
2022,WOODBURY,U S SENATE,,WRITE IN,,66.000000
2022,WORTH,ATTORNEY GENERAL,,BRENNA BIRD,REP,1895.000000
2022,WORTH,ATTORNEY GENERAL,,TOM MILLER,DEM,1311.000000
2022,WORTH,ATTORNEY GENERAL,,WRITE IN,,0.000000
2022,WORTH,AUDITOR OF STATE,,ROB SAND,DEM,1206.000000
2022,WORTH,AUDITOR OF STATE,,TODD HALBUR,REP,1979.000000
2022,WORTH,AUDITOR OF STATE,,WRITE IN,,0.000000
2022,WORTH,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1039.000000
2022,WORTH,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,2123.000000
2022,WORTH,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,88.000000
2022,WORTH,GOVERNOR,,WRITE IN,,3.000000
2022,WORTH,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,1024.000000
2022,WORTH,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,2175.000000
2022,WORTH,SECRETARY OF AGRICULTURE,,WRITE IN,,4.000000
2022,WORTH,SECRETARY OF STATE,,JOEL MILLER,DEM,1101.000000
2022,WORTH,SECRETARY OF STATE,,PAUL D PATE,REP,2121.000000
2022,WORTH,SECRETARY OF STATE,,WRITE IN,,1.000000
2022,WORTH,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1381.000000
2022,WORTH,TREASURER OF STATE,,ROBY SMITH,REP,1844.000000
2022,WORTH,TREASURER OF STATE,,WRITE IN,,0.000000
2022,WORTH,U S SENATE,,CHUCK GRASSLEY,REP,2031.000000
2022,WORTH,U S SENATE,,MICHAEL FRANKEN,DEM,1183.000000
2022,WORTH,U S SENATE,,WRITE IN,,5.000000
2022,WRIGHT,ATTORNEY GENERAL,,BRENNA BIRD,REP,2492.000000
2022,WRIGHT,ATTORNEY GENERAL,,TOM MILLER,DEM,1736.000000
2022,WRIGHT,ATTORNEY GENERAL,,WRITE IN,,0.000000
2022,WRIGHT,AUDITOR OF STATE,,ROB SAND,DEM,1693.000000
2022,WRIGHT,AUDITOR OF STATE,,TODD HALBUR,REP,2498.000000
2022,WRIGHT,AUDITOR OF STATE,,WRITE IN,,1.000000
2022,WRIGHT,GOVERNOR,,DEIDRE DEJEAR AND ERIC VAN LANCKER,DEM,1071.000000
2022,WRIGHT,GOVERNOR,,KIM REYNOLDS AND ADAM GREGG,REP,3105.000000
2022,WRIGHT,GOVERNOR,,RICK STEWART AND MARCO BATTAGLIA,LIB,110.000000
2022,WRIGHT,GOVERNOR,,WRITE IN,,1.000000
2022,WRIGHT,SECRETARY OF AGRICULTURE,,JOHN NORWOOD,DEM,979.000000
2022,WRIGHT,SECRETARY OF AGRICULTURE,,MIKE NAIG,REP,3236.000000
2022,WRIGHT,SECRETARY OF AGRICULTURE,,WRITE IN,,2.000000
2022,WRIGHT,SECRETARY OF STATE,,JOEL MILLER,DEM,1090.000000
2022,WRIGHT,SECRETARY OF STATE,,PAUL D PATE,REP,3121.000000
2022,WRIGHT,SECRETARY OF STATE,,WRITE IN,,2.000000
2022,WRIGHT,TREASURER OF STATE,,MICHAEL L FITZGERALD,DEM,1653.000000
2022,WRIGHT,TREASURER OF STATE,,ROBY SMITH,REP,2554.000000
2022,WRIGHT,TREASURER OF STATE,,WRITE IN,,1.000000
2022,WRIGHT,U S SENATE,,CHUCK GRASSLEY,REP,2982.000000
2022,WRIGHT,U S SENATE,,MICHAEL FRANKEN,DEM,1268.000000
2022,WRIGHT,U S SENATE,,WRITE IN,,9.000000
