source_precinct_id,source_county,source_precinct,source_precinct_aliases,target_vtd,share,method
POTTAWATTAMIE - COUNCIL BLUFFS 8,Pottawattamie,Council Bluffs 8,CB8,19155155020,0.000000000006,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 8,Pottawattamie,Council Bluffs 8,CB8,19155155042,0.050712261060,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 8,Pottawattamie,Council Bluffs 8,CB8,19155155044,0.584705252922,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 8,Pottawattamie,Council Bluffs 8,CB8,19155155045,0.363917422835,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 8,Pottawattamie,Council Bluffs 8,CB8,19155155047,0.000000000157,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155019,0.000000000001,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155020,0.000195831155,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155035,0.000000000019,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155036,0.000000000009,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155043,0.000000000991,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155045,0.174868923871,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155046,0.000000000752,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155047,0.824935220954,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155048,0.000000005541,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155049,0.000000010384,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155050,0.000000005614,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 11,Pottawattamie,Council Bluffs 11,CB11,19155155057,0.000000000708,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155020,0.000000000018,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155035,0.000000000400,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155036,0.001649931552,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155046,0.000000002010,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155047,0.000023851299,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155048,0.997366839090,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155049,0.000000000102,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155050,0.000959373348,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155054,0.000000000122,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155056,0.000000000149,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155057,0.000000001897,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 12,Pottawattamie,Council Bluffs 12,CB12,19155155058,0.000000000013,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155019,0.000000000014,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155041,0.000000002732,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155043,0.000000011070,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155047,0.000000004339,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155049,0.878957206222,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155050,0.121040302131,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155051,0.000000006578,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 13,Pottawattamie,Council Bluffs 13,CB13,19155155054,0.000002466913,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155036,0.000007697962,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155047,0.000000116700,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155048,0.004653342586,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155049,0.061022019592,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155050,0.934297761480,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155051,0.000000003739,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155054,0.000019057939,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 14,Pottawattamie,Council Bluffs 14,CB14,19155155055,0.000000000001,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155036,0.000000000005,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155048,0.000000065952,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155049,0.000000000754,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155050,0.000000011550,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155051,0.000000000490,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155052,0.000000033908,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155053,0.000000001324,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155054,0.999883262886,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155055,0.000090976470,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155056,0.000000000430,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 18,Pottawattamie,Council Bluffs 18,CB18,19155155058,0.000025646231,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 19,Pottawattamie,Council Bluffs 19,CB19,19155155036,0.000000000001,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 19,Pottawattamie,Council Bluffs 19,CB19,19155155054,0.000039718167,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 19,Pottawattamie,Council Bluffs 19,CB19,19155155055,0.861303106082,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 19,Pottawattamie,Council Bluffs 19,CB19,19155155056,0.000000000597,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 19,Pottawattamie,Council Bluffs 19,CB19,19155155058,0.138657175154,population_weighted_block_intersection
POTTAWATTAMIE - CARTER LAKE 2,Pottawattamie,Carter Lake 2,CARTERLAKE2,19155155037,0.852940595871,population_weighted_block_intersection
POTTAWATTAMIE - CARTER LAKE 2,Pottawattamie,Carter Lake 2,CARTERLAKE2,19155155040,0.147059404129,population_weighted_block_intersection
POTTAWATTAMIE - CARTER LAKE 1,Pottawattamie,Carter Lake 1,CARTERLAKE1,19155155037,0.852940595871,population_weighted_block_intersection
POTTAWATTAMIE - CARTER LAKE 1,Pottawattamie,Carter Lake 1,CARTERLAKE1,19155155040,0.147059404129,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155037,0.852940571541,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155038,0.000000023776,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155039,0.000000002404,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155040,0.147059400512,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155041,0.000000000001,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155052,0.000000000295,population_weighted_block_intersection
POTTAWATTAMIE - COUNCIL BLUFFS 1,Pottawattamie,Council Bluffs 1,CB1,19155155053,0.000000001472,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185002,0.000000000061,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185003,0.000000000048,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185005,0.000000000031,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185006,0.127750221386,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185007,0.093263049436,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185008,0.778986691722,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185009,0.000000005404,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185011,0.000000031826,population_weighted_block_intersection
WAYNE - C02 - WAYNE COUNTY PRECINCT,Wayne,C02 - Wayne county precinct,C02,19185185012,0.000000000086,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19053053006,0.000000002050,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19053053007,0.000000000044,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19117117010,0.000000000081,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19117117011,0.000000000187,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19117117012,0.000000076187,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185001,0.498749449833,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185002,0.186985495061,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185003,0.187727649076,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185004,0.000000005929,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185006,0.000000000224,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185007,0.000000000260,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185009,0.126537320876,population_weighted_block_intersection
WAYNE - H03 - WAYNE COUNTY PRECINCT,Wayne,H03 - Wayne county precinct,H03,19185185010,0.000000000192,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19007007001,0.000000000039,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19007007009,0.000000000291,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19007007010,0.000000000012,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19007007021,0.000000000049,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19117117013,0.000000001998,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185003,0.000000005869,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185004,0.117782100625,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185005,0.183548691363,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185006,0.000000000023,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185012,0.000000000083,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185013,0.549461877728,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185014,0.149207321836,population_weighted_block_intersection
WAYNE - S04 - WAYNE COUNTY PRECINCT,Wayne,S04 - Wayne county precinct,S04,19185185015,0.000000000083,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039001,0.000000007866,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039002,0.280114795686,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039003,0.000000000070,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039006,0.000057234219,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039007,0.012091417712,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039008,0.239285453825,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039009,0.000000000046,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039010,0.000000038915,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039011,0.231357365111,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039012,0.237093685527,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19039039013,0.000000000153,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19053053002,0.000000000032,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19053053004,0.000000000178,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19053053005,0.000000000376,population_weighted_block_intersection
CLARKE - MIDDLE,Clarke,Middle,MIDDLE,19121121016,0.000000000282,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039001,0.105446927600,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039002,0.000000000051,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039007,0.000000000003,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039008,0.000000000100,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039009,0.743016778155,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039010,0.151536292185,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19039039011,0.000000000797,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19053053001,0.000000000081,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19121121017,0.000000000117,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19175175004,0.000000000789,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19175175005,0.000000000112,population_weighted_block_intersection
CLARKE - MURRAY,Clarke,Murray,MURRAY,19175175014,0.000000000010,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039002,0.000000091979,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039003,0.335636968266,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039004,0.275766729375,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039005,0.000000000209,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039006,0.269765578667,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039007,0.118271384204,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039008,0.000559245958,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19039039012,0.000000000336,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19117117001,0.000000000304,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19181181022,0.000000000431,population_weighted_block_intersection
CLARKE - NORTHEAST,Clarke,Northeast,NORTHEAST,19181181023,0.000000000269,population_weighted_block_intersection
CLARKE - OSCEOLA 1,Clarke,Osceola 1,OSCEOLA1,19039039006,0.011973255575,population_weighted_block_intersection
CLARKE - OSCEOLA 1,Clarke,Osceola 1,OSCEOLA1,19039039007,0.983326650164,population_weighted_block_intersection
CLARKE - OSCEOLA 1,Clarke,Osceola 1,OSCEOLA1,19039039008,0.004700094260,population_weighted_block_intersection
CLARKE - OSCEOLA 2,Clarke,Osceola 2,OSCEOLA2,19039039006,0.011973255347,population_weighted_block_intersection
CLARKE - OSCEOLA 2,Clarke,Osceola 2,OSCEOLA2,19039039007,0.983326650078,population_weighted_block_intersection
CLARKE - OSCEOLA 2,Clarke,Osceola 2,OSCEOLA2,19039039008,0.004700094575,population_weighted_block_intersection
CLARKE - OSCEOLA 3,Clarke,Osceola 3,OSCEOLA3,19039039006,0.011973255798,population_weighted_block_intersection
CLARKE - OSCEOLA 3,Clarke,Osceola 3,OSCEOLA3,19039039007,0.983326649697,population_weighted_block_intersection
CLARKE - OSCEOLA 3,Clarke,Osceola 3,OSCEOLA3,19039039008,0.004700094505,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19039039004,0.000000000566,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19039039005,0.752762389974,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19039039006,0.000000000419,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19039039007,0.000000000002,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19039039012,0.000000000089,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19039039013,0.247237583905,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19053053006,0.000000024493,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19117117009,0.000000000255,population_weighted_block_intersection
CLARKE - WOODBURN,Clarke,Woodburn,WOODBURN,19117117010,0.000000000297,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19053053011,0.000000069867,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19053053012,0.082216539471,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19053053013,0.000000000099,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19053053018,0.000234948801,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19053053020,0.081458884818,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19053053021,0.836089556892,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19159159019,0.000000000029,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 1,Decatur,Decatur County Precinct 1,DECATUR1,19159159020,0.000000000024,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053010,0.000000000165,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053012,0.000000000209,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053013,0.223472168855,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053014,0.000000000789,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053015,0.000000000254,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053016,0.112233430588,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053017,0.177328823894,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053018,0.263186225454,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053019,0.222518472426,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053020,0.000000000004,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19053053021,0.001260877355,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 2,Decatur,Decatur County Precinct 2,DECATUR2,19185185017,0.000000000005,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053004,0.000000001567,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053007,0.000000000032,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053008,0.116826691033,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053009,0.771401321980,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053010,0.000000000148,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053013,0.000000000100,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053014,0.111771985038,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053015,0.000000000088,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 3,Decatur,Decatur County Precinct 3,DECATUR3,19053053017,0.000000000015,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 4,Decatur,Decatur County Precinct 4,DECATUR4,19053053002,0.000000000292,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 4,Decatur,Decatur County Precinct 4,DECATUR4,19053053008,0.000000000131,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 4,Decatur,Decatur County Precinct 4,DECATUR4,19053053010,0.999999998964,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 4,Decatur,Decatur County Precinct 4,DECATUR4,19053053011,0.000000000344,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 4,Decatur,Decatur County Precinct 4,DECATUR4,19053053013,0.000000000270,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19039039013,0.000000000416,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053004,0.000000010954,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053006,0.595015535351,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053007,0.233644846610,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053008,0.000000038417,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053014,0.000000000097,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053015,0.171339567040,population_weighted_block_intersection
DECATUR - DECATUR COUNTY PRECINCT 5,Decatur,Decatur County Precinct 5,DECATUR5,19053053016,0.000000000081,population_weighted_block_intersection
